timestamp,price,volume,count,asset
1630713600000,1.2690819794776,8.764115549263723e+07,75736,xrp
1630627200000,1.280915656248524,1.6564547293510866e+08,144846,xrp
1630540800000,1.2609401009538257,1.429592657613037e+08,117853,xrp
1630454400000,1.198228441365822,1.50780109281905e+08,123133,xrp
1630368000000,1.1638956703496752,1.9455821858953437e+08,152403,xrp
1630281600000,1.1292106795203949,1.1235143789674735e+08,92006,xrp
1630195200000,1.1430040307782754,8.741340051508611e+07,82118,xrp
1630108800000,1.1592737270315638,9.386912671630232e+07,73750,xrp
1630022400000,1.114895368989268,1.7040767210926485e+08,131057,xrp
1629936000000,1.1125159700249523,2.1217221996642658e+08,154390,xrp
1629849600000,1.1531911736473923,1.604317130236349e+08,115481,xrp
1629763200000,1.1892530833647261,2.0734280786943296e+08,148815,xrp
1629676800000,1.2580269728995466,1.630033227364322e+08,137702,xrp
1629590400000,1.2168457724246264,9.352830348841496e+07,92443,xrp
1629504000000,1.242775363143963,1.0185205387527694e+08,101929,xrp
1629417600000,1.247143293398745,1.513953670681853e+08,134054,xrp
1629331200000,1.152666569393955,1.801557329043806e+08,157925,xrp
1629244800000,1.1228998966849564,2.5478565012927336e+08,205372,xrp
1629158400000,1.1680556982835095,2.454376515316536e+08,177494,xrp
1629072000000,1.2363044822399272,2.5276209538819313e+08,186422,xrp
1628985600000,1.2869610852357916,2.578694885556397e+08,213997,xrp
1628899200000,1.181802317034182,3.181086103239364e+08,255147,xrp
1628812800000,1.026199505851014,1.9963417029766443e+08,148922,xrp
1628726400000,0.9831340363932952,2.8462725883242804e+08,199467,xrp
1628640000000,0.9649216065424295,3.05081431830506e+08,197281,xrp
1628553600000,0.8305100159376764,1.1621753190528092e+08,77170,xrp
1628467200000,0.8039486463205034,1.2171276095618889e+08,79259,xrp
1628380800000,0.8062978694525099,1.08649309236262e+08,80548,xrp
1628294400000,0.7868866148324714,1.1045859582482426e+08,83834,xrp
1628208000000,0.7378501880576472,5.542842995890448e+07,42601,xrp
1628121600000,0.7212965854175869,6.434569219775739e+07,44474,xrp
1628035200000,0.7161778965564756,7.167892952919386e+07,48731,xrp
1627948800000,0.7160324581193525,9.499638035359138e+07,64171,xrp
1627862400000,0.7446478537373957,1.1101999296346404e+08,71523,xrp
1627776000000,0.7528197607181182,8.694417923443939e+07,65202,xrp
1627689600000,0.7482584548649626,5.844373822340214e+07,43113,xrp
1627603200000,0.7403715219993657,1.4642739748312116e+08,96510,xrp
1627516800000,0.7186858829313008,1.2797693057556319e+08,73127,xrp
1627430400000,0.7125553751670348,2.4585230824641827e+08,129215,xrp
1627344000000,0.633337281633327,9.568919709266892e+07,56659,xrp
1627257600000,0.6499579301271883,1.6114187569541708e+08,95687,xrp
1627171200000,0.6019135978282563,4.2499157720153295e+07,34948,xrp
1627084800000,0.6087230797888699,6.133492405350595e+07,41782,xrp
1626998400000,0.5936150714510863,8.745348512354414e+07,48502,xrp
1626912000000,0.5822483013631296,9.962265946228805e+07,51183,xrp
1626825600000,0.555055109979797,1.2893351638521588e+08,73689,xrp
1626739200000,0.5313080913274676,1.0550353246289663e+08,58635,xrp
1626652800000,0.5689795016102295,8.867465732568653e+07,50505,xrp
1626566400000,0.5871429182062281,4.737002681557277e+07,35400,xrp
1626480000000,0.5819324402111551,6.510668665400154e+07,46488,xrp
1626393600000,0.5994693768875676,7.083194764784166e+07,51668,xrp
1626307200000,0.6036612896439011,7.067578268428332e+07,48656,xrp
1626220800000,0.6066690306935844,8.359118744583015e+07,55694,xrp
1626134400000,0.6256646900274704,6.217286010413853e+07,40376,xrp
1626048000000,0.6385267620999501,7.714601723004831e+07,50820,xrp
1625961600000,0.6285841265892905,3.76257856398282e+07,29716,xrp
1625875200000,0.6265919858972788,5.907630005845019e+07,38435,xrp
1625788800000,0.6204643647282333,8.857383015708207e+07,56073,xrp
1625702400000,0.6269724939020802,9.285409892428806e+07,63101,xrp
1625616000000,0.6662830984282114,5.883501875980942e+07,37999,xrp
1625529600000,0.6648141660030714,6.987609811446531e+07,46332,xrp
1625443200000,0.6672812977920507,9.752682803503437e+07,62147,xrp
1625356800000,0.6923100458527915,5.357909392037192e+07,43451,xrp
1625270400000,0.6667284810425165,6.5717091466865174e+07,49648,xrp
1625184000000,0.645920240957604,7.519784616527742e+07,50440,xrp
1625097600000,0.664874926021521,9.487214662499218e+07,61630,xrp
1625011200000,0.6791570217944278,1.235230820716552e+08,75726,xrp
1624924800000,0.6964026916949319,1.4465813806488496e+08,85051,xrp
1624838400000,0.6417148173755121,9.348187372314408e+07,53970,xrp
1624752000000,0.617502569039084,9.380770780352096e+07,54167,xrp
1624665600000,0.6020735989648498,1.2033278068393065e+08,68933,xrp
1624579200000,0.64056313559195,1.8071102307724014e+08,101276,xrp
1624492800000,0.6542358700654127,1.4964010126875967e+08,82506,xrp
1624406400000,0.6178852190704396,2.4868236311788136e+08,146728,xrp
1624320000000,0.5733376855710588,3.934410089946203e+08,210299,xrp
1624233600000,0.6804974992263663,2.2043350040868276e+08,136300,xrp
1624147200000,0.7381911724252248,1.1745496932001965e+08,79287,xrp
1624060800000,0.7869567168573385,5.465603090241919e+07,44223,xrp
1623974400000,0.8054028284896938,7.932047554036541e+07,58018,xrp
1623888000000,0.8449897858303862,6.339946717037454e+07,41064,xrp
1623801600000,0.8482110963553428,7.833835092006451e+07,58047,xrp
1623715200000,0.8791404043457133,6.745602412713659e+07,61433,xrp
1623628800000,0.8899614680554659,1.058529245394462e+08,63607,xrp
1623542400000,0.8462295146289142,7.91833286065348e+07,55548,xrp
1623456000000,0.8259211203425613,1.0071333717178328e+08,67424,xrp
1623369600000,0.860571486268391,9.615347653945948e+07,57813,xrp
1623283200000,0.8828984629256217,1.2106417162740518e+08,83131,xrp
1623196800000,0.8699991095426185,1.7761270000702894e+08,105003,xrp
1623110400000,0.8477326847697375,2.1064423215299746e+08,145687,xrp
1623024000000,0.9209781937989239,1.3499941307525605e+08,93169,xrp
1622937600000,0.93571997934353,7.021601930760004e+07,49822,xrp
1622851200000,0.9455067318518159,1.0983688289758012e+08,85161,xrp
1622764800000,0.961888685611228,1.7494632840750337e+08,133246,xrp
1622678400000,1.041190005696652,1.115541743059458e+08,77337,xrp
1622592000000,1.019199178430245,1.0608080253020394e+08,75248,xrp
